Learning Rate	TrainLoss	TrainL(intrr)	TrainL(bndry)	TrainL(intfc)	TrainL(symtry)	
0.00000100	0.00616853	0.00004893	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613323	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615376	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00616654	0.00004891	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615568	0.00004890	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613433	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613394	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613015	0.00004891	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613643	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615050	0.00004894	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611370	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615507	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614955	0.00004897	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612794	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612391	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613697	0.00004889	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612585	0.00004889	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612050	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613546	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612605	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614182	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612863	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612724	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614001	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613509	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613149	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614950	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613154	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613815	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614127	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610923	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610473	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615711	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612890	0.00004890	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613349	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00617404	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612864	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613854	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612216	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613554	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610919	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612933	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614500	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615307	0.00004893	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614860	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612368	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614250	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612468	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614195	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613323	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612803	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614217	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612929	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613078	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00616785	0.00004891	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615928	0.00004889	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614143	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611571	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612249	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614985	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613140	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612504	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00616104	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613466	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614866	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612804	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613055	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614658	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614163	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611693	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613290	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611738	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614885	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613952	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614985	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614090	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612801	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611435	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00616652	0.00004889	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612320	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612160	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612650	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613329	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612986	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615340	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615464	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612505	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612156	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610681	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613944	0.00004894	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613617	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614427	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612891	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612567	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611353	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614450	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612429	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613211	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613084	0.00004891	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613441	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614189	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611066	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613793	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613155	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614345	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612767	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614156	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611985	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612618	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610838	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612447	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614947	0.00004888	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613661	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612936	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615737	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612485	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611612	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611764	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614201	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610834	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612128	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612140	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612401	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613529	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613795	0.00004887	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612710	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614118	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611599	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612520	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611684	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615390	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611845	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612530	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612520	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612461	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612293	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613925	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613879	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609224	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612303	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613493	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612638	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611637	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611179	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612284	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612123	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613658	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614366	0.00004891	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614092	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614831	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612588	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614265	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615648	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611785	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610954	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614687	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614005	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611536	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610676	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613419	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613531	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609457	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611816	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613783	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611610	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612108	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612774	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611275	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611270	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612435	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612866	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611240	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612521	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612837	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611417	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612381	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612489	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612534	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613302	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610949	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612707	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613107	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612742	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612506	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610887	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612831	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612516	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612782	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613576	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611151	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613853	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610884	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609723	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611563	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614258	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614005	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613200	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612410	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611572	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613241	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612434	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615119	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612823	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613773	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612818	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609798	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615411	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610491	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612416	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612193	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614002	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610296	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614005	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609312	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610971	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611929	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610993	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610840	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611234	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615054	0.00004883	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609745	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610387	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00616960	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611247	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613486	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615060	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611326	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612232	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611258	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613288	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611189	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612520	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612901	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612765	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612855	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610194	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609449	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612529	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612170	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609898	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610667	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611747	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613645	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611301	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612236	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614233	0.00004882	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611969	0.00004886	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612572	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612735	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610866	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613072	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611705	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612398	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611920	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611525	0.00004884	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612191	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612355	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611227	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610301	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610504	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610193	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613480	0.00004885	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612833	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612273	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613890	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611406	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610093	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614426	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611616	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611655	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612792	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610415	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00608279	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612847	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613141	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611697	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611408	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611140	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610881	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611344	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612343	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611338	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612511	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610777	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612450	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614697	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613117	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611327	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610574	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611533	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611843	0.00004880	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613933	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609959	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612437	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611319	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612466	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613338	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609902	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612150	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611969	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610951	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612004	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610894	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610142	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611813	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610238	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612116	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609619	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610115	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614492	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611535	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00608375	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611909	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613121	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610338	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610983	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610384	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613589	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611335	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615520	0.00004881	0.00000004	0.00000003	0.00000001	
0.00000100	0.00613959	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611279	0.00004879	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612951	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611040	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610946	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610708	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611137	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611562	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612316	0.00004874	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610849	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612235	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609365	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611222	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612835	0.00004877	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610952	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610004	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612897	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610415	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612259	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610768	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612275	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609807	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611964	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610481	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609542	0.00004869	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610624	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610618	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610679	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611071	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00614783	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611579	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611146	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611587	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610053	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610748	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609065	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611584	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610398	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610066	0.00004869	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611435	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610606	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611066	0.00004876	0.00000004	0.00000003	0.00000001	
0.00000100	0.00608563	0.00004870	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609086	0.00004869	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611313	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611345	0.00004875	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611623	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610944	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610609	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610570	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611331	0.00004873	0.00000004	0.00000003	0.00000001	
0.00000100	0.00610261	0.00004869	0.00000004	0.00000003	0.00000001	
0.00000100	0.00612504	0.00004872	0.00000004	0.00000003	0.00000001	
0.00000100	0.00609059	0.00004871	0.00000004	0.00000003	0.00000001	
0.00000100	0.00611252	0.00004878	0.00000004	0.00000003	0.00000001	
0.00000100	0.00615877	0.00004879	0.00000004	0.00000003	0.00000001	
